query_id,pregunta,respuesta_ciega,texto_clave_esperado,hit_ciego,duracion_segundos
Q27,¿Qué plazo tiene una institución en Escenario II para presentar un plan de restauración de CFEN?,"En el contexto de la regulación financiera bancaria, específicamente bajo el Escenario II del marco de recuperación y resolución, una institución tiene un plazo de 60 días para presentar un plan de restauración de su capital y fondos propios (CFEN) ante la autoridad competente. Este plazo es crucial para asegurar que la entidad pueda abordar de manera efectiva cualquier situación de deterioro en su capital y mantener la estabilidad financiera.",Un plan de restauración del Coeficiente de Financiamiento Estable Neto en un plazo no mayor a cinco Días Hábiles contado a partir del día en que la Institución se haya ubicado en el citado escenario.,0,1.5111
Q28,¿Qué medida adicional aplica a las Instituciones en Escenario III de CFEN?,"En el contexto de la regulación financiera bancaria en México, el Escenario III de la Clasificación de la Situación Financiera de las Instituciones (CFEN) se refiere a un estado de deterioro significativo en la situación financiera de una institución. En este escenario, se aplican medidas adicionales como la obligación de presentar un plan de recuperación o reestructuración, que debe ser aprobado por la autoridad reguladora. Además, se pueden imponer restricciones en la distribución de dividendos y en la realización de nuevas operaciones, así como la necesidad de aumentar el capital o mejorar la calidad de los activos. Estas medidas buscan proteger la estabilidad del sistema financiero y asegurar que la institución pueda recuperar su salud financiera.","Suspender el pago de dividendos, así como cualquier mecanismo o acto que implique una transferencia de beneficios patrimoniales, en tanto no se ubique en el escenario I.",0,1.5204
Q29,¿Qué metodología se aplica para activos y pasivos por derivados en el CFEN?,"En el contexto del CFEN (Contabilidad Financiera y Normativa), la metodología que se aplica para activos y pasivos por derivados se basa en la valoración a valor razonable. Esto implica que los derivados se registran inicialmente al valor de mercado en el momento de su adquisición y posteriormente se ajustan a su valor razonable en cada fecha de reporte.

Los cambios en el valor razonable de los derivados se reconocen en el resultado del periodo, a menos que el derivado esté designado como un instrumento de cobertura, en cuyo caso se aplican las normas de contabilidad de coberturas. En este último caso, se puede diferir el reconocimiento de las ganancias o pérdidas en el valor razonable hasta que se reconozca el efecto de la transacción cubierta en los estados financieros.

Es importante también considerar la clasificación de los derivados, ya que pueden ser utilizados para fines de especulación o para la gestión de riesgos, lo que influye en su tratamiento contable y en la presentación de la información financiera.",Aplicar la metodología descrita en el Anexo 9 de las presentes disposiciones para la determinación de los activos y pasivos por operaciones con instrumentos financieros derivados.,0,2.1007
Q30,¿Qué ponderación de financiamiento estable disponible tienen los pasivos con plazo residual igual o mayor a un año?,"En el contexto de la regulación financiera bancaria, específicamente bajo el marco de Basilea III, los pasivos con un plazo residual igual o mayor a un año generalmente tienen una ponderación de financiamiento estable disponible del 100%. Esto significa que se consideran completamente estables y se pueden contar en su totalidad para el cálculo del financiamiento estable disponible en relación con el financiamiento estable requerido. Sin embargo, es importante tener en cuenta que la regulación puede variar según la jurisdicción y las normativas específicas de cada país.",Los pasivos con plazo residual igual o mayor a un año (tienen un factor del 100%).,1,1.117
Q31,¿Cómo deben tratarse las amortizaciones parciales de capital en el cálculo del plazo para el CFEN?,"En el contexto de la regulación financiera bancaria, específicamente en relación con el cálculo del Capital de Fondo Efectivo Neto (CFEN), las amortizaciones parciales de capital deben ser tratadas de manera que reflejen adecuadamente la reducción del capital disponible. 

Cuando se realizan amortizaciones parciales de capital, estas reducen el monto total del capital que se considera para el cálculo del CFEN. Por lo general, el plazo para el CFEN se ajusta en función de la nueva estructura de capital tras la amortización. Esto implica que, al calcular el CFEN, se debe considerar el capital neto restante después de las amortizaciones, así como el impacto que estas tienen en la capacidad de la entidad para cumplir con sus obligaciones financieras.

Es importante también tener en cuenta las normativas específicas que puedan aplicar en cada jurisdicción, ya que pueden existir requisitos adicionales sobre cómo contabilizar y reportar estas amortizaciones en el contexto del CFEN. En resumen, las amortizaciones parciales de capital deben ser reflejadas en el cálculo del CFEN ajustando el capital disponible y considerando su efecto en el plazo de cumplimiento de las obligaciones.","Tratándose de los créditos respecto de los cuales se hayan pactado amortizaciones parciales de capital, se deberán considerar las amortizaciones parciales del principal en el plazo en que deban realizarse dichas amortizaciones.",0,2.2522
Q32,¿Qué factor de financiamiento estable requerido aplica a la cartera hipotecaria de vivienda con ponderación de riesgo menor o igual al 35%?,"El factor de financiamiento estable requerido que aplica a la cartera hipotecaria de vivienda con una ponderación de riesgo menor o igual al 35% es del 0%. Esto significa que los bancos no necesitan mantener un capital adicional para esta categoría de activos, dado que se considera que tienen un riesgo relativamente bajo. Sin embargo, es importante tener en cuenta que las regulaciones pueden variar según la jurisdicción y el marco regulatorio específico aplicable.","Activos con ponderación del 65%: Cartera hipotecaria de vivienda con riesgo de crédito etapa 1 y etapa 2... elegible para un tratamiento de ponderación por riesgo crédito igual o menor al 35%, con plazo remanente mayor a un año.",0,1.183
Q33,"¿Cuál es el factor de financiamiento estable requerido para la caja, los billetes y las monedas?","El factor de financiamiento estable requerido para la caja, los billetes y las monedas se refiere a la proporción de financiamiento que las entidades bancarias deben mantener en relación con sus activos líquidos, como el efectivo y los depósitos en caja. En el contexto de la regulación financiera, este factor se establece para asegurar que los bancos mantengan un nivel adecuado de liquidez y estabilidad financiera.

En términos generales, el factor de financiamiento estable (Stable Funding Ratio, SFR) se utiliza para evaluar la capacidad de una institución financiera para financiar sus activos a largo plazo con fuentes de financiamiento estables. Sin embargo, para la caja, los billetes y las monedas específicamente, no hay un porcentaje fijo universalmente aplicable, ya que puede variar según la regulación de cada país y las políticas del banco central correspondiente.

Es importante consultar la normativa específica del país o la región en cuestión para obtener el factor exacto que se aplica a estos activos.","Activos con ponderación del 0%: Caja, billetes y monedas.",0,3.1208
Q34,¿Qué debe contener el informe detallado que presentan las Instituciones si se ubican en un escenario distinto al I en 3 ocasiones en 12 meses?,"El informe detallado que deben presentar las instituciones financieras si se ubican en un escenario distinto al I en tres ocasiones dentro de un período de 12 meses debe contener, al menos, los siguientes elementos:

1. **Descripción del Escenario**: Un análisis claro de las condiciones que llevaron a la institución a ubicarse en un escenario distinto al I, incluyendo factores internos y externos que influyeron en esta situación.

2. **Análisis de Riesgos**: Evaluación de los riesgos asociados con el cambio de escenario, incluyendo riesgos de crédito, de mercado, de liquidez y operativos. Debe incluir una valoración del impacto potencial en la estabilidad financiera de la institución.

3. **Medidas Correctivas**: Un plan de acción que detalle las medidas que la institución está implementando o planea implementar para volver a un escenario I. Esto puede incluir ajustes en la gestión de riesgos, cambios en la estrategia de negocio o en la estructura de capital.

4. **Proyecciones Financieras**: Proyecciones sobre el desempeño financiero futuro de la institución, considerando el nuevo escenario y las medidas correctivas propuestas.

5. **Cumplimiento Regulatorio**: Información sobre cómo la institución está cumpliendo con los requisitos regulatorios aplicables en el nuevo escenario, así como cualquier acción que se esté tomando para asegurar el cumplimiento continuo.

6. **Cronograma de Implementación**: Un cronograma que indique los plazos para la implementación de las medidas correctivas y la evaluación de su efectividad.

7. **Monitoreo y Reporte**: Un plan para el monitoreo continuo de la situación financiera de la institución y la presentación de informes regulares a las autoridades regulatorias sobre el progreso en la implementación de las medidas correctivas.

Este informe debe ser claro, conciso y respaldado por datos cuantitativos y cualitativos que permitan a las autoridades regulatorias evaluar la situación de la institución y su capacidad para manejar los riesgos asociados con el cambio de escenario.","Una explicación con las causas que ocasionaron que las medidas que se hubieran adoptado... no hayan resultado efectivas para impedir la variabilidad de su Coeficiente de Financiamiento Estable Neto, así como de las medidas de gestión de riesgos que implementará para reducir dicha variabilidad.",0,3.7902
Q35,"¿A qué se refiere el término ""Coeficientes"" en la regulación?","En el contexto de la regulación financiera bancaria, el término ""coeficientes"" se refiere a las relaciones numéricas que los bancos deben cumplir para asegurar su solidez financiera y estabilidad. Estos coeficientes son utilizados para medir diferentes aspectos de la salud financiera de una institución bancaria y pueden incluir:

1. **Coeficiente de Capital**: Este coeficiente mide la cantidad de capital que un banco tiene en relación con sus activos ponderados por riesgo. Es fundamental para evaluar la capacidad del banco para absorber pérdidas. Un ejemplo es el Coeficiente de Capital de Nivel 1 (CET1), que se centra en el capital más básico.

2. **Coeficiente de Liquidez**: Este coeficiente evalúa la capacidad de un banco para cumplir con sus obligaciones a corto plazo. Un ejemplo es el Coeficiente de Cobertura de Liquidez (LCR), que mide la cantidad de activos líquidos de alta calidad en relación con las salidas de efectivo esperadas.

3. **Coeficiente de Apalancamiento**: Este coeficiente mide la relación entre el capital de un banco y su total de activos, sin tener en cuenta el riesgo. Es una medida de la capacidad del banco para soportar pérdidas.

Estos coeficientes son parte de los requerimientos establecidos por regulaciones como Basilea III, que busca fortalecer la regulación, supervisión y gestión de riesgos en el sector bancario.","Al Coeficiente de Cobertura de Liquidez y al Coeficiente de Financiamiento Estable Neto, conjunta o separadamente.",0,3.2493
Q36,¿Qué operaciones deben incluir las Instituciones para el cálculo individual y consolidado?,"Para el cálculo individual y consolidado de las instituciones financieras, se deben incluir diversas operaciones y elementos que reflejan la situación financiera y el riesgo de la entidad. A continuación, se detallan las principales operaciones que deben considerarse:

1. **Activos**: Todos los activos que posee la institución, incluyendo:
   - Préstamos y cuentas por cobrar.
   - Inversiones en valores.
   - Efectivo y equivalentes de efectivo.
   - Activos fijos y otros activos tangibles e intangibles.

2. **Pasivos**: Todas las obligaciones financieras, que incluyen:
   - Depósitos de clientes.
   - Deuda emitida (bonos, préstamos interbancarios).
   - Otras cuentas por pagar y provisiones.

3. **Patrimonio**: El capital propio de la institución, que incluye:
   - Capital social.
   - Reservas y utilidades retenidas.

4. **Resultados**: Ingresos y gastos que afectan el resultado del ejercicio, incluyendo:
   - Ingresos por intereses y comisiones.
   - Gastos operativos y provisiones para pérdidas crediticias.

5. **Operaciones con partes relacionadas**: Transacciones con entidades del mismo grupo que pueden afectar la consolidación.

6. **Instrumentos financieros derivados**: Cualquier operación que involucre derivados que pueda impactar el riesgo y la exposición de la institución.

7. **Riesgos**: Evaluación de riesgos crediticios, de mercado, operativos y de liquidez que deben ser considerados en el cálculo de capital regulatorio.

8. **Normativas y regulaciones**: Cumplimiento con las normativas locales e internacionales (como Basilea III) que establecen requisitos de capital y liquidez.

El cálculo consolidado implica sumar y ajustar las operaciones de la entidad matriz y sus subsidiarias, eliminando transacciones intercompañía para evitar la doble contabilización. Esto proporciona una visión más completa de la salud financiera del grupo en su conjunto.","Incluir todas sus operaciones para el cálculo individual, e incluir para el cálculo consolidado las operaciones tanto del cálculo individual como las operaciones realizadas por las Entidades Objeto de Consolidación.",0,4.0763
Q37,¿Cuál es el criterio general para considerar el valor de las operaciones?,"El criterio general para considerar el valor de las operaciones en el contexto de la regulación financiera bancaria se basa en la valoración justa (fair value) de los activos y pasivos. Esto implica que las operaciones deben ser evaluadas a su precio de mercado o, en su defecto, a un valor que refleje el precio que se recibiría por vender un activo o el precio que se pagaría por transferir un pasivo en una transacción ordenada entre participantes del mercado.

Además, las instituciones financieras deben seguir principios contables y normativas específicas, como las Normas Internacionales de Información Financiera (NIIF) o los Principios de Contabilidad Generalmente Aceptados (GAAP), que establecen directrices sobre cómo medir y presentar el valor de las operaciones. Esto incluye considerar factores como la liquidez, el riesgo de crédito, y la duración de los activos y pasivos.

En resumen, el valor de las operaciones se determina principalmente a través de la valoración justa, siguiendo las normativas contables aplicables y considerando las condiciones del mercado.","Salvo que en las presentes disposiciones se especifique lo contrario, considerar el valor de sus operaciones conforme a los Criterios Contables.",0,2.482
Q38,¿Cómo se calcula la equivalencia en moneda nacional de montos en dólares de EE. UU.?,"La equivalencia en moneda nacional de montos en dólares de EE. UU. se calcula utilizando el tipo de cambio vigente entre el dólar estadounidense (USD) y la moneda nacional correspondiente. El proceso es el siguiente:

1. **Obtener el tipo de cambio**: Se debe conocer el tipo de cambio actual entre el dólar estadounidense y la moneda nacional. Este tipo de cambio puede variar diariamente y se puede obtener de fuentes como bancos, casas de cambio o plataformas financieras.

2. **Multiplicar el monto en dólares por el tipo de cambio**: Una vez que se tiene el tipo de cambio, se multiplica el monto en dólares por este valor. La fórmula es la siguiente:

   \[
   \text{Monto en moneda nacional} = \text{Monto en USD} \times \text{Tipo de cambio}
   \]

Por ejemplo, si el tipo de cambio es 20 unidades de moneda nacional por 1 USD y se desea convertir 100 USD, el cálculo sería:

\[
\text{Monto en moneda nacional} = 100 \, \text{USD} \times 20 \, \text{(moneda nacional/USD)} = 2000 \, \text{(moneda nacional)}
\]

Es importante tener en cuenta que los tipos de cambio pueden ser diferentes para transacciones de compra y venta, y que pueden existir comisiones o tarifas adicionales que afecten el monto final recibido en moneda nacional.",Se realizará tomando en cuenta el tipo de cambio aplicable conforme a lo dispuesto en los Criterios Contables.,0,3.9735
Q39,¿Qué debe hacer una Institución si prevea ubicarse en un escenario distinto al I?,"En el contexto de la regulación financiera bancaria, si una institución prevé ubicarse en un escenario distinto al I (que generalmente se refiere a un escenario de estabilidad o normalidad en la regulación), debe considerar varias acciones clave:

1. **Evaluación de Riesgos**: Realizar un análisis exhaustivo de los riesgos asociados con el nuevo escenario, incluyendo riesgos de crédito, mercado, liquidez y operativos.

2. **Revisión de Políticas y Procedimientos**: Ajustar sus políticas internas y procedimientos operativos para alinearse con las nuevas condiciones del mercado y los requisitos regulatorios.

3. **Fortalecimiento de Capital**: Asegurarse de que cuenta con suficiente capital regulatorio para soportar posibles pérdidas en el nuevo escenario, lo que puede incluir la emisión de capital adicional o la retención de ganancias.

4. **Plan de Contingencia**: Desarrollar y mantener un plan de contingencia que contemple diferentes escenarios adversos, asegurando que la institución esté preparada para responder de manera efectiva.

5. **Cumplimiento Normativo**: Mantenerse al tanto de los cambios en la regulación que puedan surgir en el nuevo escenario y asegurarse de que se cumplen todos los requisitos regulatorios aplicables.

6. **Comunicación con Reguladores**: Establecer un canal de comunicación proactivo con las autoridades regulatorias para informar sobre la situación de la institución y recibir orientación.

7. **Formación y Capacitación**: Capacitar al personal sobre los nuevos riesgos y procedimientos para garantizar que todos estén preparados para operar en el nuevo entorno.

8. **Monitoreo Continuo**: Implementar un sistema de monitoreo continuo para evaluar el impacto del nuevo escenario en la institución y ajustar las estrategias según sea necesario.

Estas acciones ayudarán a la institución a adaptarse y gestionar los desafíos que puedan surgir al operar en un entorno diferente al inicialmente previsto.","Deberá reportar al Banco de México y a la Comisión el cálculo del Coeficiente que corresponda, al Día Hábil siguiente a aquel en que se presente alguna de estas situaciones.",0,5.9853
Q40,¿En cuánto tiempo el Banco de México verificará los cálculos reportados?,"El Banco de México, al igual que otras autoridades regulatorias, tiene plazos específicos para la verificación de los cálculos reportados por las instituciones financieras. Sin embargo, el tiempo exacto puede variar dependiendo del tipo de reporte y de la complejidad de la información presentada. Generalmente, el proceso de revisión puede tomar desde unas pocas semanas hasta varios meses. Para obtener información precisa y actualizada, se recomienda consultar directamente las normativas y guías emitidas por el Banco de México.",Dentro de los cinco Días Hábiles posteriores a la recepción de la información correspondiente.,0,1.4751
Q41,¿Cuál será el cálculo válido para todos los efectos legales?,"El cálculo válido para todos los efectos legales en el contexto de la regulación financiera bancaria puede referirse a varios aspectos, dependiendo del marco regulatorio específico y del tipo de cálculo en cuestión. Sin embargo, uno de los cálculos más relevantes en la regulación bancaria es el cálculo del capital regulatorio, que se utiliza para determinar si un banco cumple con los requisitos de capital establecidos por las autoridades regulatorias.

Un cálculo comúnmente utilizado es el de la relación de capital, que se expresa como:

\[ \text{Ratio de Capital} = \frac{\text{Capital Total}}{\text{Activos Ponderados por Riesgo}} \]

Donde:
- **Capital Total** incluye el capital de nivel 1 (capital básico) y el capital de nivel 2 (capital complementario).
- **Activos Ponderados por Riesgo** son los activos del banco ajustados por el riesgo asociado a cada tipo de activo.

Este cálculo es fundamental para evaluar la solvencia de un banco y su capacidad para absorber pérdidas, y es un requisito clave bajo los acuerdos de Basilea III. Es importante que los bancos realicen estos cálculos de manera precisa y conforme a las normativas aplicables para asegurar su cumplimiento legal y regulatorio.","El cálculo de los Coeficientes reportado por las Instituciones, y verificado por el Banco de México conforme a lo señalado en las presentes disposiciones, será el cálculo válido para todos los efectos legales conducentes.",0,3.3667
Q42,¿Cuál es el objetivo de los planes de restauración de los Coeficientes?,"El objetivo de los planes de restauración de los coeficientes en el contexto de la regulación financiera bancaria es asegurar que las entidades financieras mantengan niveles adecuados de capital y liquidez para enfrentar situaciones de estrés financiero. Estos planes son requeridos cuando un banco no cumple con los requisitos mínimos de capital establecidos por las autoridades regulatorias, como los coeficientes de capital (por ejemplo, el coeficiente de capital básico o CET1) o los coeficientes de liquidez.

Los planes de restauración tienen como finalidad:

1. **Recuperar la Solvencia**: Permitir que la entidad restablezca su posición de capital a niveles aceptables para garantizar su solvencia y estabilidad.

2. **Proteger a los Acreedores y Depositantes**: Asegurar que los intereses de los acreedores y depositantes estén protegidos, minimizando el riesgo de quiebra o insolvencia.

3. **Mantener la Confianza del Mercado**: Reforzar la confianza de los inversores y del mercado en la estabilidad del banco y del sistema financiero en general.

4. **Cumplir con la Regulación**: Alinear las operaciones del banco con los requisitos regulatorios establecidos por las autoridades competentes, evitando sanciones o medidas más severas.

5. **Planificación Estratégica**: Facilitar una planificación a largo plazo que contemple medidas correctivas y estrategias para mejorar la gestión de riesgos y la rentabilidad.

En resumen, los planes de restauración son herramientas clave para garantizar la estabilidad y la resiliencia del sistema financiero, promoviendo la salud a largo plazo de las instituciones bancarias.","Tendrán como objetivo que la Institución implemente las modificaciones a su gestión de liquidez de manera que sea capaz de mantener de manera consistente un Coeficiente de Cobertura de Liquidez, un Coeficiente de Financiamiento Estable Neto, o ambos, que la ubiquen en el escenario I correspondiente",0,3.4426
Q43,¿Cuándo se considera que existe un incumplimiento a los requerimientos de liquidez?,"Un incumplimiento a los requerimientos de liquidez se considera que ocurre cuando una entidad bancaria no cumple con los niveles mínimos establecidos de activos líquidos que debe mantener para hacer frente a sus obligaciones financieras a corto plazo. Esto puede incluir situaciones en las que:

1. **Ratio de Liquidez**: La entidad no cumple con los ratios de liquidez requeridos, como el Liquidity Coverage Ratio (LCR) o el Net Stable Funding Ratio (NSFR), que son establecidos por regulaciones como Basilea III.

2. **Falta de Activos Líquidos**: La entidad no tiene suficientes activos líquidos de alta calidad que puedan ser convertidos rápidamente en efectivo para cubrir salidas de efectivo inesperadas.

3. **Incumplimiento de Plazos**: La entidad no puede cumplir con sus obligaciones de pago en los plazos establecidos, lo que puede incluir el incumplimiento de pagos a depositantes o acreedores.

4. **Alertas Regulatorias**: La entidad recibe advertencias o sanciones de las autoridades regulatorias debido a su situación de liquidez.

En resumen, el incumplimiento se refiere a la incapacidad de la entidad para mantener los niveles de liquidez requeridos por la normativa vigente, lo que puede poner en riesgo su estabilidad financiera y la confianza de los depositantes.","Cuando las Instituciones se ubiquen en los escenarios III, IV o V en términos del Título II... en el caso del Coeficiente de Cobertura de Liquidez y cuando las Instituciones se ubiquen en los escenarios III o IV en términos del Título III... tratándose del Coeficiente de Financiamiento Estable Neto.",0,3.2066
Q44,¿Qué información deben difundir trimestralmente las Instituciones en su página de Internet?,"Las instituciones financieras, especialmente los bancos, deben difundir trimestralmente en su página de Internet información relevante que incluye, pero no se limita a:

1. **Estados Financieros**: Balance general, estado de resultados y estado de flujos de efectivo, que reflejan la situación financiera y el desempeño de la institución.

2. **Indicadores de Solvencia y Liquidez**: Información sobre ratios como el capital regulatorio, el índice de liquidez y otros indicadores que muestren la capacidad de la institución para cumplir con sus obligaciones.

3. **Calificaciones de Riesgo**: Resultados de las calificaciones de riesgo otorgadas por agencias calificadoras, si corresponde.

4. **Información sobre Préstamos y Provisión para Pérdidas**: Detalles sobre la cartera de préstamos, incluyendo la morosidad y las provisiones para pérdidas crediticias.

5. **Cumplimiento Normativo**: Información sobre el cumplimiento de las regulaciones prudenciales y cualquier sanción o medida correctiva impuesta por las autoridades regulatorias.

6. **Estrategias y Políticas de Gestión de Riesgos**: Resumen de las políticas de gestión de riesgos y cómo se están implementando.

7. **Transacciones Significativas**: Información sobre transacciones significativas que puedan afectar la situación financiera de la institución.

8. **Cambios en la Administración**: Información sobre cambios en la alta dirección o en el consejo de administración.

Es importante señalar que los requisitos específicos pueden variar según la jurisdicción y la regulación aplicable en cada país.","La información relativa tanto al Coeficiente de Cobertura de Liquidez como al Coeficiente de Financiamiento Estable Neto, en ambos casos, la relacionada al trimestre que se reporte, de conformidad con los formatos comprendidos en los Anexos 5 y 10, respectivamente.",0,3.6058
Q45,¿Quién es el encargado de aprobar el plan de restauración de los Coeficientes?,"El encargado de aprobar el plan de restauración de los coeficientes en el contexto de la regulación financiera bancaria suele ser el regulador o supervisor bancario correspondiente en cada país. En muchos casos, esto puede incluir entidades como el Banco Central o la autoridad de supervisión financiera. Estas entidades son responsables de garantizar la estabilidad del sistema financiero y de supervisar que las instituciones bancarias cumplan con los requisitos de capital y otros estándares regulatorios.",El plan de restauración de los Coeficientes... tendrá como objetivo que la Institución implemente las modificaciones a su gestión de liquidez... y deberá ser aprobado por el consejo de administración de la Institución de que se trate.,0,1.6271
Q46,¿Cómo se realiza el cálculo de la equivalencia en moneda nacional de montos denominados en UDIs?,"La equivalencia en moneda nacional de montos denominados en UDIs (Unidades de Inversión) se realiza multiplicando el monto en UDIs por el valor de la UDI en pesos mexicanos. 

El valor de la UDI se actualiza diariamente y se puede consultar en el sitio web del Banco de México. La fórmula básica es:

\[ \text{Monto en pesos} = \text{Monto en UDIs} \times \text{Valor de la UDI en pesos} \]

Es importante tener en cuenta que el valor de la UDI se ajusta con base en la inflación, por lo que su valor en pesos puede variar con el tiempo. Para obtener un cálculo preciso, se debe utilizar el valor de la UDI correspondiente a la fecha en la que se desea realizar la conversión.",Se realizará tomando en cuenta el tratamiento para la valorización establecido en los Criterios Contables de las Disposiciones.,0,1.9284
Q47,¿Cómo se deben resolver las consultas sobre la aplicación de estas disposiciones?,"Las consultas sobre la aplicación de disposiciones en regulación financiera bancaria deben resolverse a través de los siguientes pasos:

1. **Revisión de la Normativa**: Es fundamental revisar la normativa aplicable, incluyendo leyes, regulaciones y directrices emitidas por las autoridades competentes, como bancos centrales o entidades reguladoras.

2. **Interpretación Legal**: Se debe realizar una interpretación adecuada de las disposiciones, considerando el contexto y los objetivos de la regulación. Esto puede incluir la consulta de documentos interpretativos o guías emitidas por las autoridades.

3. **Consulta a Expertos**: En caso de dudas, es recomendable consultar a expertos en regulación financiera, como abogados especializados o consultores en cumplimiento normativo.

4. **Contacto con la Autoridad Reguladora**: Si la consulta persiste, se puede contactar directamente a la autoridad reguladora correspondiente para obtener aclaraciones o interpretaciones oficiales sobre la aplicación de las disposiciones.

5. **Documentación de la Consulta**: Es importante documentar el proceso de consulta y las respuestas obtenidas, para asegurar la trazabilidad y el cumplimiento normativo.

6. **Implementación de Recomendaciones**: Finalmente, se deben implementar las recomendaciones o aclaraciones recibidas, asegurando que se cumpla con la normativa vigente.

Este enfoque garantiza que las consultas se manejen de manera adecuada y conforme a las mejores prácticas en el ámbito de la regulación financiera bancaria.","Serán resueltas por la Comisión o el Banco de México. La autoridad que reciba la consulta, deberá obtener la previa opinión favorable de la otra, a fin de resolver lo conducente.",0,4.2985
Q48,¿Cuál es el objetivo principal del Principio 8 establecido por el Comité de Basilea?,"El objetivo principal del Principio 8 establecido por el Comité de Basilea es asegurar que las instituciones financieras mantengan un marco de gestión de riesgos efectivo y que se lleve a cabo una supervisión adecuada de la gestión de riesgos. Este principio enfatiza la importancia de que los bancos tengan políticas y procedimientos sólidos para identificar, medir, monitorear y controlar los riesgos a los que están expuestos, así como la necesidad de que la alta dirección y el consejo de administración estén involucrados en la gestión de riesgos. En resumen, busca promover una cultura de gestión de riesgos que contribuya a la estabilidad financiera y a la solidez de las instituciones bancarias.","Un banco debe gestionar activamente sus posiciones y riesgos de liquidez intradía para cumplir oportunamente sus obligaciones de pago y liquidación, tanto en condiciones normales como de tensión, y contribuir así al buen funcionamiento de los sistemas de pago y liquidación.",0,2.194
Q49,¿Cuáles son las herramientas de monitoreo que deben aplicar todos los bancos informantes (Categoría A)?,"Los bancos informantes de Categoría A, que son aquellos que tienen un mayor impacto en el sistema financiero y están sujetos a regulaciones más estrictas, deben aplicar diversas herramientas de monitoreo para asegurar el cumplimiento de las normativas y la gestión adecuada de riesgos. Algunas de estas herramientas incluyen:

1. **Análisis de Riesgo de Crédito**: Evaluar la calidad de la cartera de préstamos y la capacidad de los prestatarios para cumplir con sus obligaciones.

2. **Monitoreo de Liquidez**: Implementar métricas como el coeficiente de liquidez y el análisis de flujos de efectivo para asegurar que el banco pueda cumplir con sus obligaciones a corto plazo.

3. **Gestión de Riesgo de Mercado**: Utilizar modelos de valoración y simulaciones para evaluar la exposición a cambios en tasas de interés, tipos de cambio y otros factores de mercado.

4. **Cumplimiento Normativo**: Establecer sistemas de control interno para garantizar que se cumplan todas las regulaciones aplicables, incluyendo las relacionadas con la prevención del lavado de dinero (AML) y la financiación del terrorismo (CFT).

5. **Auditorías Internas**: Realizar auditorías periódicas para evaluar la efectividad de los controles internos y la gestión de riesgos.

6. **Informes Regulares**: Generar informes periódicos sobre la situación financiera, el riesgo y el cumplimiento normativo para la alta dirección y los reguladores.

7. **Evaluación de Riesgo Operativo**: Identificar y evaluar los riesgos operativos que pueden afectar la continuidad del negocio y la integridad de las operaciones.

8. **Monitoreo de Indicadores de Desempeño**: Establecer y seguir indicadores clave de desempeño (KPIs) que reflejen la salud financiera y operativa del banco.

Estas herramientas son esenciales para que los bancos informantes de Categoría A puedan gestionar adecuadamente sus riesgos y cumplir con las expectativas regulatorias.",A(i) Uso máximo diario de liquidez intradía A(ii) Liquidez intradía disponible al inicio del día hábil A(iii) Pagos totales A(iv) Obligaciones con horario específico,0,4.4884
Q50,¿Qué datos deben reportar los bancos respecto a sus posiciones netas acumuladas negativas?,"Los bancos deben reportar sus posiciones netas acumuladas negativas en el contexto de la regulación financiera, específicamente bajo los marcos establecidos por entidades como Basilea III y las regulaciones locales pertinentes. Los datos que generalmente deben reportar incluyen:

1. **Monto Total de Posiciones Netas Acumuladas Negativas**: La cifra total que representa las pérdidas acumuladas en sus posiciones.

2. **Desglose por Tipo de Activo**: Información sobre las posiciones negativas desglosadas por categorías de activos, como derivados, préstamos, inversiones, etc.

3. **Duración y Plazo**: Detalles sobre la duración de las posiciones negativas y los plazos asociados a los activos subyacentes.

4. **Impacto en el Capital Regulador**: Evaluación de cómo estas posiciones afectan el capital regulador del banco, incluyendo el capital de nivel 1 y el capital total.

5. **Provisión para Pérdidas**: Información sobre las provisiones que el banco ha establecido para cubrir estas posiciones negativas.

6. **Análisis de Sensibilidad**: Evaluaciones sobre cómo cambios en las condiciones del mercado podrían afectar estas posiciones.

7. **Cumplimiento de Límites Regulatorios**: Confirmación de que las posiciones netas acumuladas negativas están dentro de los límites establecidos por las autoridades regulatorias.

8. **Revelaciones en los Estados Financieros**: Información adicional que debe ser divulgada en los estados financieros, incluyendo notas explicativas sobre la naturaleza y el riesgo asociado a estas posiciones.

Estos reportes son esenciales para la supervisión prudencial y para garantizar la transparencia en la gestión de riesgos de los bancos.","Los bancos deben reportar sus tres mayores posiciones netas acumuladas negativas diarias en sus cuentas de liquidación o corresponsalía durante el periodo de reporte, así como el promedio diario de la posición neta acumulada negativa durante el periodo.",0,4.7041
Q51,¿Cuál es el propósito de la herramienta de Pagos totales?,"La herramienta de Pagos Totales, en el contexto de la regulación financiera bancaria, tiene como propósito principal proporcionar una visión clara y completa de las obligaciones de pago de una entidad financiera. Esto incluye la recopilación y el análisis de todos los pagos que una institución debe realizar, ya sea a clientes, proveedores o en cumplimiento de regulaciones. 

El objetivo es asegurar la transparencia y la gestión adecuada de los flujos de efectivo, lo que permite a los reguladores y a la propia entidad evaluar la solvencia y la liquidez. Además, esta herramienta ayuda a identificar riesgos potenciales relacionados con la capacidad de la entidad para cumplir con sus obligaciones financieras, contribuyendo así a la estabilidad del sistema financiero en su conjunto.",Esta herramienta permitirá a los supervisores monitorear la escala general de la actividad de pagos de un banco.,0,1.6643
